Gene stable ID	Gene stable ID version	Mouse gene stable ID	Mouse gene name
ENSG00000108094	ENSG00000108094.14	ENSMUSG00000024231	Cul2
ENSG00000249819	ENSG00000249819.1		
ENSG00000143748	ENSG00000143748.18	ENSMUSG00000026516	Nvl
ENSG00000233333	ENSG00000233333.2		
ENSG00000286372	ENSG00000286372.1		
ENSG00000280402	ENSG00000280402.1		
ENSG00000287929	ENSG00000287929.1		
ENSG00000261093	ENSG00000261093.1		
ENSG00000233562	ENSG00000233562.1		
ENSG00000269937	ENSG00000269937.1		
ENSG00000279162	ENSG00000279162.1		
ENSG00000157064	ENSG00000157064.11	ENSMUSG00000042751	Nmnat2
ENSG00000261288	ENSG00000261288.1		
ENSG00000260436	ENSG00000260436.1		
ENSG00000279568	ENSG00000279568.1		
ENSG00000261613	ENSG00000261613.2		
ENSG00000261140	ENSG00000261140.1		
ENSG00000122420	ENSG00000122420.10	ENSMUSG00000028036	Ptgfr
ENSG00000271074	ENSG00000271074.1		
ENSG00000231017	ENSG00000231017.1		
ENSG00000237413	ENSG00000237413.5		
ENSG00000104859	ENSG00000104859.15	ENSMUSG00000061028	Clasrp
ENSG00000160789	ENSG00000160789.20	ENSMUSG00000028063	Lmna
ENSG00000134538	ENSG00000134538.3	ENSMUSG00000030236	Slco1b2
ENSG00000164076	ENSG00000164076.17	ENSMUSG00000032936	Camkv
ENSG00000227556	ENSG00000227556.1		
ENSG00000257046	ENSG00000257046.5	ENSMUSG00000030236	Slco1b2
ENSG00000280334	ENSG00000280334.1		
ENSG00000172824	ENSG00000172824.16	ENSMUSG00000060560	Ces4a
ENSG00000288330	ENSG00000288330.1		
ENSG00000261253	ENSG00000261253.2		
ENSG00000260267	ENSG00000260267.1		
ENSG00000257062	ENSG00000257062.6		
ENSG00000287351	ENSG00000287351.1		
ENSG00000260279	ENSG00000260279.4		
ENSG00000270832	ENSG00000270832.1		
ENSG00000268218	ENSG00000268218.1		
ENSG00000258117	ENSG00000258117.2		
ENSG00000285774	ENSG00000285774.2		
ENSG00000229570	ENSG00000229570.2		
ENSG00000140691	ENSG00000140691.16	ENSMUSG00000042178	Armc5
ENSG00000105671	ENSG00000105671.12	ENSMUSG00000057788	Ddx49
ENSG00000020577	ENSG00000020577.13	ENSMUSG00000021838	Samd4
ENSG00000186732	ENSG00000186732.14	ENSMUSG00000041708	Mpped1
ENSG00000205754	ENSG00000205754.11	ENSMUSG00000030236	Slco1b2
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000027871	Hsd3b1
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000062410	Hsd3b3
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000027869	Hsd3b6
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000063730	Hsd3b2
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000038092	Hsd3b5
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000095143	Hsd3b4
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000095388	Gm10681
ENSG00000203857	ENSG00000203857.10	ENSMUSG00000090817	Gm4450
ENSG00000150361	ENSG00000150361.12	ENSMUSG00000022076	Klhl1
ENSG00000226443	ENSG00000226443.3		
ENSG00000249798	ENSG00000249798.1		
ENSG00000286801	ENSG00000286801.1		
ENSG00000185340	ENSG00000185340.15	ENSMUSG00000034201	Gas2l1
ENSG00000239873	ENSG00000239873.2		
ENSG00000243469	ENSG00000243469.1		
ENSG00000203855	ENSG00000203855.7		
ENSG00000239405	ENSG00000239405.1		
ENSG00000111700	ENSG00000111700.12	ENSMUSG00000030236	Slco1b2
ENSG00000240244	ENSG00000240244.3		
ENSG00000260941	ENSG00000260941.1		
ENSG00000286086	ENSG00000286086.1		
ENSG00000198857	ENSG00000198857.3		
ENSG00000237101	ENSG00000237101.1		
ENSG00000229742	ENSG00000229742.1		
ENSG00000285780	ENSG00000285780.2		
ENSG00000143067	ENSG00000143067.5	ENSMUSG00000050064	Zfp697
ENSG00000044524	ENSG00000044524.11	ENSMUSG00000052504	Epha3
ENSG00000182310	ENSG00000182310.14	ENSMUSG00000080316	Spaca6
ENSG00000256157	ENSG00000256157.1		
ENSG00000143771	ENSG00000143771.12	ENSMUSG00000062169	Cnih4
ENSG00000117118	ENSG00000117118.9	ENSMUSG00000009863	Sdhb
ENSG00000221926	ENSG00000221926.12	ENSMUSG00000047821	Trim16
ENSG00000269959	ENSG00000269959.1		
ENSG00000286806	ENSG00000286806.1		
ENSG00000254708	ENSG00000254708.1		
ENSG00000166016	ENSG00000166016.6	ENSMUSG00000032724	Abtb2
ENSG00000198685	ENSG00000198685.3		
ENSG00000051128	ENSG00000051128.19	ENSMUSG00000003573	Homer3
ENSG00000107263	ENSG00000107263.18	ENSMUSG00000039844	Rapgef1
ENSG00000255642	ENSG00000255642.1		
ENSG00000257005	ENSG00000257005.1		
ENSG00000137959	ENSG00000137959.16	ENSMUSG00000039146	Ifi44l
ENSG00000177990	ENSG00000177990.12	ENSMUSG00000085576	Dpy19l2
ENSG00000232631	ENSG00000232631.1		
ENSG00000236007	ENSG00000236007.1		
ENSG00000178568	ENSG00000178568.15	ENSMUSG00000062209	Erbb4
ENSG00000231370	ENSG00000231370.9		
ENSG00000249753	ENSG00000249753.2		
ENSG00000116698	ENSG00000116698.21	ENSMUSG00000042772	Smg7
ENSG00000255850	ENSG00000255850.2		
ENSG00000240027	ENSG00000240027.2		
ENSG00000255583	ENSG00000255583.2		
ENSG00000118600	ENSG00000118600.12	ENSMUSG00000034620	Rxylt1
ENSG00000286174	ENSG00000286174.1		
ENSG00000234247	ENSG00000234247.1		
ENSG00000245311	ENSG00000245311.2		
ENSG00000174953	ENSG00000174953.14	ENSMUSG00000027770	Dhx36
ENSG00000143786	ENSG00000143786.8	ENSMUSG00000026514	Cnih3
ENSG00000029153	ENSG00000029153.14	ENSMUSG00000040187	Arntl2
ENSG00000268193	ENSG00000268193.5	ENSMUSG00000003573	Homer3
ENSG00000176563	ENSG00000176563.10	ENSMUSG00000078653	Cntd1
ENSG00000273216	ENSG00000273216.1		
ENSG00000100276	ENSG00000100276.10	ENSMUSG00000034209	Rasl10a
ENSG00000241322	ENSG00000241322.10	ENSMUSG00000090173	Fbxw10
ENSG00000234667	ENSG00000234667.2		
ENSG00000105669	ENSG00000105669.14	ENSMUSG00000055681	Cope
ENSG00000229400	ENSG00000229400.1		
ENSG00000229991	ENSG00000229991.1		
ENSG00000163898	ENSG00000163898.10	ENSMUSG00000044626	Liph
ENSG00000215154	ENSG00000215154.6		
ENSG00000131467	ENSG00000131467.11	ENSMUSG00000078652	Psme3
ENSG00000279057	ENSG00000279057.1		
ENSG00000205918	ENSG00000205918.9		
ENSG00000266261	ENSG00000266261.1		
ENSG00000223544	ENSG00000223544.1		
ENSG00000178966	ENSG00000178966.16	ENSMUSG00000035367	Rmi1
ENSG00000251537	ENSG00000251537.4		
ENSG00000220204	ENSG00000220204.1		
ENSG00000162923	ENSG00000162923.16	ENSMUSG00000038733	Wdr26
ENSG00000108452	ENSG00000108452.1		
ENSG00000117115	ENSG00000117115.13	ENSMUSG00000028927	Padi2
ENSG00000147872	ENSG00000147872.10	ENSMUSG00000028494	Plin2
ENSG00000163904	ENSG00000163904.13	ENSMUSG00000022855	Senp2
ENSG00000180867	ENSG00000180867.11		
ENSG00000272480	ENSG00000272480.1		
ENSG00000213226	ENSG00000213226.4		
ENSG00000237188	ENSG00000237188.5		
ENSG00000236806	ENSG00000236806.1		
ENSG00000272443	ENSG00000272443.1		
ENSG00000230223	ENSG00000230223.7		
ENSG00000233384	ENSG00000233384.3		
ENSG00000270166	ENSG00000270166.1		
ENSG00000227463	ENSG00000227463.3		
ENSG00000225334	ENSG00000225334.3		
ENSG00000131781	ENSG00000131781.13	ENSMUSG00000028088	Fmo5
ENSG00000260176	ENSG00000260176.1		
ENSG00000286719	ENSG00000286719.1		
ENSG00000121067	ENSG00000121067.19	ENSMUSG00000057522	Spop
ENSG00000267392	ENSG00000267392.3		
ENSG00000236489	ENSG00000236489.1		
ENSG00000273864	ENSG00000273864.4		
ENSG00000255353	ENSG00000255353.1		
ENSG00000110934	ENSG00000110934.12	ENSMUSG00000098112	Bin2
ENSG00000126581	ENSG00000126581.13	ENSMUSG00000035086	Becn1
ENSG00000261098	ENSG00000261098.1		
ENSG00000269019	ENSG00000269019.2		
ENSG00000260284	ENSG00000260284.1		
ENSG00000260710	ENSG00000260710.1		
ENSG00000276196	ENSG00000276196.1		
ENSG00000226653	ENSG00000226653.3		
ENSG00000164953	ENSG00000164953.15	ENSMUSG00000049488	Tmem67
ENSG00000180611	ENSG00000180611.7	ENSMUSG00000051065	Mb21d2
ENSG00000236229	ENSG00000236229.1		
ENSG00000092621	ENSG00000092621.12	ENSMUSG00000053398	Phgdh
ENSG00000232130	ENSG00000232130.1		
ENSG00000229948	ENSG00000229948.2		
ENSG00000274410	ENSG00000274410.5		
ENSG00000232314	ENSG00000232314.1		
ENSG00000205396	ENSG00000205396.11		
ENSG00000106348	ENSG00000106348.18	ENSMUSG00000003500	Impdh1
ENSG00000280412	ENSG00000280412.1		
ENSG00000067955	ENSG00000067955.15	ENSMUSG00000031885	Cbfb
ENSG00000250306	ENSG00000250306.1		
ENSG00000247828	ENSG00000247828.8		
ENSG00000267250	ENSG00000267250.1		
ENSG00000227754	ENSG00000227754.3		
ENSG00000116701	ENSG00000116701.14	ENSMUSG00000026480	Ncf2
ENSG00000103275	ENSG00000103275.20	ENSMUSG00000015120	Ube2i
ENSG00000137965	ENSG00000137965.11	ENSMUSG00000028037	Ifi44
ENSG00000186976	ENSG00000186976.15	ENSMUSG00000022441	Efcab6
ENSG00000230215	ENSG00000230215.1		
ENSG00000284917	ENSG00000284917.1	ENSMUSG00000022842	Ece2
ENSG00000284917	ENSG00000284917.1	ENSMUSG00000115293	Gm49333
ENSG00000278503	ENSG00000278503.1		
ENSG00000196975	ENSG00000196975.16	ENSMUSG00000029994	Anxa4
ENSG00000140682	ENSG00000140682.19	ENSMUSG00000030782	Tgfb1i1
ENSG00000274036	ENSG00000274036.5		
ENSG00000232860	ENSG00000232860.8		
ENSG00000187527	ENSG00000187527.11	ENSMUSG00000048939	Atp13a5
ENSG00000272721	ENSG00000272721.5		
ENSG00000175182	ENSG00000175182.15	ENSMUSG00000050821	Fam131a
ENSG00000282843	ENSG00000282843.1		
ENSG00000204362	ENSG00000204362.6		
ENSG00000276503	ENSG00000276503.1		
ENSG00000180150	ENSG00000180150.5		
ENSG00000233157	ENSG00000233157.1		
ENSG00000273931	ENSG00000273931.1		
ENSG00000223843	ENSG00000223843.5		
ENSG00000127249	ENSG00000127249.15	ENSMUSG00000038094	Atp13a4
ENSG00000240951	ENSG00000240951.1		
ENSG00000274232	ENSG00000274232.4		
ENSG00000258435	ENSG00000258435.1		
ENSG00000054803	ENSG00000054803.4	ENSMUSG00000067578	Cbln4
ENSG00000134698	ENSG00000134698.11	ENSMUSG00000042500	Ago4
ENSG00000089053	ENSG00000089053.13	ENSMUSG00000029472	Anapc5
ENSG00000240083	ENSG00000240083.2		
ENSG00000271904	ENSG00000271904.1		
ENSG00000250156	ENSG00000250156.3		
ENSG00000139610	ENSG00000139610.2	ENSMUSG00000023031	Cela1
ENSG00000276041	ENSG00000276041.1		
ENSG00000238015	ENSG00000238015.2		
ENSG00000232176	ENSG00000232176.1		
ENSG00000240309	ENSG00000240309.1		
ENSG00000235400	ENSG00000235400.1		
ENSG00000189002	ENSG00000189002.10		
ENSG00000271024	ENSG00000271024.1		
ENSG00000228205	ENSG00000228205.1		
ENSG00000090534	ENSG00000090534.20	ENSMUSG00000022847	Thpo
ENSG00000240048	ENSG00000240048.1		
ENSG00000174948	ENSG00000174948.6	ENSMUSG00000043441	Gpr149
ENSG00000279305	ENSG00000279305.1		
ENSG00000185842	ENSG00000185842.15		
ENSG00000164180	ENSG00000164180.13	ENSMUSG00000035762	Tmem161b
ENSG00000277181	ENSG00000277181.4		
ENSG00000231254	ENSG00000231254.2		
ENSG00000273118	ENSG00000273118.1		
ENSG00000286965	ENSG00000286965.1		
ENSG00000236297	ENSG00000236297.1		
ENSG00000127252	ENSG00000127252.7	ENSMUSG00000022525	Plaat1
ENSG00000182580	ENSG00000182580.3	ENSMUSG00000005958	Ephb3
ENSG00000225473	ENSG00000225473.1		
ENSG00000030419	ENSG00000030419.16	ENSMUSG00000025997	Ikzf2
ENSG00000236508	ENSG00000236508.1		
ENSG00000255886	ENSG00000255886.1		
ENSG00000242087	ENSG00000242087.2		
ENSG00000280132	ENSG00000280132.1		
ENSG00000256571	ENSG00000256571.1		
ENSG00000161203	ENSG00000161203.13	ENSMUSG00000022841	Ap2m1
ENSG00000125149	ENSG00000125149.12	ENSMUSG00000031889	D230025D16Rik
ENSG00000196935	ENSG00000196935.9	ENSMUSG00000020121	Srgap1
ENSG00000274751	ENSG00000274751.1		
ENSG00000261505	ENSG00000261505.1		
ENSG00000126106	ENSG00000126106.14	ENSMUSG00000048772	Tmem53
ENSG00000224648	ENSG00000224648.1		
ENSG00000224346	ENSG00000224346.1		
ENSG00000242551	ENSG00000242551.2		
ENSG00000163902	ENSG00000163902.12	ENSMUSG00000030062	Rpn1
ENSG00000224554	ENSG00000224554.2		
ENSG00000172238	ENSG00000172238.5	ENSMUSG00000073043	Atoh1
ENSG00000246541	ENSG00000246541.2		
ENSG00000250897	ENSG00000250897.2		
ENSG00000152404	ENSG00000152404.15	ENSMUSG00000025898	Cwf19l2
ENSG00000287618	ENSG00000287618.1		
ENSG00000187147	ENSG00000187147.18	ENSMUSG00000028677	Rnf220
ENSG00000255817	ENSG00000255817.1		
ENSG00000255780	ENSG00000255780.1		
ENSG00000256399	ENSG00000256399.1		
ENSG00000255629	ENSG00000255629.1		
ENSG00000276925	ENSG00000276925.1		
ENSG00000259062	ENSG00000259062.2		
ENSG00000223373	ENSG00000223373.1		
ENSG00000237172	ENSG00000237172.4	ENSMUSG00000069920	B3gnt9
ENSG00000234308	ENSG00000234308.3		
ENSG00000114650	ENSG00000114650.20	ENSMUSG00000032485	Scap
ENSG00000160293	ENSG00000160293.17	ENSMUSG00000009621	Vav2
ENSG00000243861	ENSG00000243861.1		
ENSG00000243154	ENSG00000243154.1		
ENSG00000179846	ENSG00000179846.9	ENSMUSG00000060621	Nkpd1
ENSG00000242151	ENSG00000242151.1		
ENSG00000240601	ENSG00000240601.1		
ENSG00000216708	ENSG00000216708.1		
ENSG00000189114	ENSG00000189114.7	ENSMUSG00000057667	Bloc1s3
ENSG00000243969	ENSG00000243969.1		
ENSG00000243953	ENSG00000243953.1		
ENSG00000260565	ENSG00000260565.7		
ENSG00000267044	ENSG00000267044.1		
ENSG00000225215	ENSG00000225215.1		
ENSG00000104866	ENSG00000104866.11	ENSMUSG00000051403	Ppp1r37
ENSG00000272047	ENSG00000272047.2	ENSMUSG00000034345	Gtf2h5
ENSG00000073792	ENSG00000073792.15	ENSMUSG00000033581	Igf2bp2
ENSG00000170684	ENSG00000170684.9	ENSMUSG00000011267	Zfp296
ENSG00000114859	ENSG00000114859.16	ENSMUSG00000022843	Clcn2
ENSG00000242293	ENSG00000242293.1		
ENSG00000267609	ENSG00000267609.2		
ENSG00000277766	ENSG00000277766.1		
ENSG00000143815	ENSG00000143815.15	ENSMUSG00000004880	Lbr
ENSG00000167459	ENSG00000167459.17		
ENSG00000007047	ENSG00000007047.15	ENSMUSG00000030397	Mark4
ENSG00000282418	ENSG00000282418.1		
ENSG00000234476	ENSG00000234476.3		
ENSG00000231018	ENSG00000231018.1		
ENSG00000236687	ENSG00000236687.1		
ENSG00000236156	ENSG00000236156.2		
ENSG00000137106	ENSG00000137106.18	ENSMUSG00000035637	Grhpr
ENSG00000262663	ENSG00000262663.1		
ENSG00000124089	ENSG00000124089.4	ENSMUSG00000038537	Mc3r
ENSG00000267346	ENSG00000267346.1		
ENSG00000144655	ENSG00000144655.15	ENSMUSG00000032515	Csrnp1
ENSG00000007255	ENSG00000007255.10	ENSMUSG00000002043	Trappc6a
ENSG00000105509	ENSG00000105509.10	ENSMUSG00000003665	Has1
ENSG00000141556	ENSG00000141556.21	ENSMUSG00000039230	Tbcd
ENSG00000284669	ENSG00000284669.1		
ENSG00000163915	ENSG00000163915.7		
ENSG00000283849	ENSG00000283849.1		
ENSG00000102879	ENSG00000102879.15	ENSMUSG00000030707	Coro1a
ENSG00000267348	ENSG00000267348.3		
ENSG00000287620	ENSG00000287620.1		
ENSG00000154380	ENSG00000154380.17	ENSMUSG00000022995	Enah
ENSG00000142252	ENSG00000142252.11	ENSMUSG00000044709	Gemin7
ENSG00000257514	ENSG00000257514.5		
ENSG00000174206	ENSG00000174206.12	ENSMUSG00000053684	BC048403
ENSG00000283632	ENSG00000283632.2	ENSMUSG00000011263	Exoc3l2
ENSG00000100280	ENSG00000100280.16	ENSMUSG00000009090	Ap1b1
ENSG00000249627	ENSG00000249627.1		
ENSG00000234111	ENSG00000234111.6		
ENSG00000279703	ENSG00000279703.1		
ENSG00000286133	ENSG00000286133.2		
ENSG00000249275	ENSG00000249275.1		
ENSG00000274580	ENSG00000274580.4		
ENSG00000250475	ENSG00000250475.1		
ENSG00000287226	ENSG00000287226.1		
ENSG00000286862	ENSG00000286862.1		
ENSG00000279994	ENSG00000279994.1		
ENSG00000279139	ENSG00000279139.1		
ENSG00000235594	ENSG00000235594.1		
ENSG00000243024	ENSG00000243024.6		
ENSG00000256192	ENSG00000256192.1		
ENSG00000214160	ENSG00000214160.10	ENSMUSG00000033809	Alg3
ENSG00000185306	ENSG00000185306.13	ENSMUSG00000047642	D930020B18Rik
ENSG00000089094	ENSG00000089094.19	ENSMUSG00000029475	Kdm2b
ENSG00000268095	ENSG00000268095.1		
ENSG00000198093	ENSG00000198093.11		
ENSG00000227496	ENSG00000227496.3		
ENSG00000285697	ENSG00000285697.1		
ENSG00000154258	ENSG00000154258.17	ENSMUSG00000041797	Abca9
ENSG00000226349	ENSG00000226349.1		
ENSG00000242156	ENSG00000242156.1		
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000071275	Fpr-rs6
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000048062	Fpr-rs4
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000079700	Fpr3
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000060701	Fpr-rs3
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000071276	Fpr-rs7
ENSG00000171049	ENSG00000171049.9	ENSMUSG00000052270	Fpr2
ENSG00000256293	ENSG00000256293.2		
ENSG00000093009	ENSG00000093009.10	ENSMUSG00000000028	Cdc45
ENSG00000268316	ENSG00000268316.1		
ENSG00000283236	ENSG00000283236.1		
ENSG00000285987	ENSG00000285987.1		
ENSG00000143742	ENSG00000143742.13	ENSMUSG00000026511	Srp9
ENSG00000161551	ENSG00000161551.14		
ENSG00000197506	ENSG00000197506.8	ENSMUSG00000021553	Slc28a3
ENSG00000213606	ENSG00000213606.3		
ENSG00000261416	ENSG00000261416.1		
ENSG00000196091	ENSG00000196091.14	ENSMUSG00000020061	Mybpc1
ENSG00000231749	ENSG00000231749.3		
ENSG00000090539	ENSG00000090539.15	ENSMUSG00000006958	Chrd
ENSG00000228095	ENSG00000228095.3		
ENSG00000234112	ENSG00000234112.2		
ENSG00000233262	ENSG00000233262.1		
ENSG00000233343	ENSG00000233343.1		
ENSG00000230534	ENSG00000230534.6		
ENSG00000269952	ENSG00000269952.1		
ENSG00000160563	ENSG00000160563.14	ENSMUSG00000026799	Med27
ENSG00000142623	ENSG00000142623.11	ENSMUSG00000025329	Padi1
ENSG00000187474	ENSG00000187474.5		
ENSG00000276841	ENSG00000276841.1		
ENSG00000269483	ENSG00000269483.2		
ENSG00000286236	ENSG00000286236.1		
ENSG00000168334	ENSG00000168334.9	ENSMUSG00000079243	Xirp1
ENSG00000171051	ENSG00000171051.8	ENSMUSG00000045551	Fpr1
ENSG00000095794	ENSG00000095794.19	ENSMUSG00000063889	Crem
ENSG00000267450	ENSG00000267450.1		
ENSG00000267517	ENSG00000267517.1		
ENSG00000165066	ENSG00000165066.13	ENSMUSG00000063672	Nkx6-3
ENSG00000230843	ENSG00000230843.1		
ENSG00000235138	ENSG00000235138.1		
ENSG00000235106	ENSG00000235106.10		
ENSG00000256742	ENSG00000256742.1		
ENSG00000065371	ENSG00000065371.17	ENSMUSG00000022832	Ropn1
ENSG00000141338	ENSG00000141338.14	ENSMUSG00000020620	Abca8b
ENSG00000169925	ENSG00000169925.17	ENSMUSG00000026918	Brd3
ENSG00000170633	ENSG00000170633.16	ENSMUSG00000029474	Rnf34
ENSG00000287591	ENSG00000287591.1		
ENSG00000238019	ENSG00000238019.1		
ENSG00000274023	ENSG00000274023.1		
ENSG00000188451	ENSG00000188451.8		
ENSG00000287652	ENSG00000287652.1		
ENSG00000226554	ENSG00000226554.1		
ENSG00000130338	ENSG00000130338.13	ENSMUSG00000034377	Tulp4
ENSG00000230607	ENSG00000230607.3		
ENSG00000286966	ENSG00000286966.1		
ENSG00000196358	ENSG00000196358.11	ENSMUSG00000035513	Ntng2
ENSG00000230698	ENSG00000230698.1		
ENSG00000284753	ENSG00000284753.1	ENSMUSG00000115219	Eef1akmt4
ENSG00000163888	ENSG00000163888.4	ENSMUSG00000051146	Camk2n2
ENSG00000162704	ENSG00000162704.16	ENSMUSG00000008475	Arpc5
ENSG00000164078	ENSG00000164078.13	ENSMUSG00000032584	Mst1r
ENSG00000143819	ENSG00000143819.12	ENSMUSG00000038776	Ephx1
ENSG00000175166	ENSG00000175166.17	ENSMUSG00000006998	Psmd2
ENSG00000225922	ENSG00000225922.1		
ENSG00000239483	ENSG00000239483.1		
ENSG00000075785	ENSG00000075785.12	ENSMUSG00000079477	Rab7
ENSG00000215034	ENSG00000215034.4		
ENSG00000287995	ENSG00000287995.1		
ENSG00000287958	ENSG00000287958.1		
ENSG00000168329	ENSG00000168329.13	ENSMUSG00000052336	Cx3cr1
ENSG00000239503	ENSG00000239503.1		
ENSG00000270367	ENSG00000270367.1		
ENSG00000242992	ENSG00000242992.3		
ENSG00000244065	ENSG00000244065.1		
ENSG00000243022	ENSG00000243022.1		
ENSG00000242062	ENSG00000242062.1		
ENSG00000261159	ENSG00000261159.1		
ENSG00000196187	ENSG00000196187.12	ENSMUSG00000026519	Tmem63a
ENSG00000270994	ENSG00000270994.1		
ENSG00000227554	ENSG00000227554.1		
ENSG00000143344	ENSG00000143344.15	ENSMUSG00000026482	Rgl1
ENSG00000165935	ENSG00000165935.9	ENSMUSG00000030292	Smco2
ENSG00000164077	ENSG00000164077.14	ENSMUSG00000032583	Mon1a
ENSG00000257037	ENSG00000257037.1		
ENSG00000261052	ENSG00000261052.5	ENSMUSG00000000739	Sult5a1
ENSG00000231305	ENSG00000231305.4		
ENSG00000250796	ENSG00000250796.1		
ENSG00000271525	ENSG00000271525.1		
ENSG00000175711	ENSG00000175711.8	ENSMUSG00000046605	B3gntl1
ENSG00000240344	ENSG00000240344.9		
ENSG00000228008	ENSG00000228008.1		
ENSG00000273249	ENSG00000273249.1		
ENSG00000196363	ENSG00000196363.9	ENSMUSG00000026917	Wdr5
ENSG00000242861	ENSG00000242861.1		
ENSG00000161202	ENSG00000161202.20	ENSMUSG00000003233	Dvl3
ENSG00000173627	ENSG00000173627.8	ENSMUSG00000055547	Apobec4
ENSG00000258130	ENSG00000258130.8		
ENSG00000142619	ENSG00000142619.4	ENSMUSG00000025328	Padi3
ENSG00000132207	ENSG00000132207.17	ENSMUSG00000059772	Slx1b
ENSG00000287110	ENSG00000287110.1		
ENSG00000273473	ENSG00000273473.1		
ENSG00000278292	ENSG00000278292.1		
ENSG00000223729	ENSG00000223729.1		
ENSG00000166681	ENSG00000166681.13	ENSMUSG00000046432	Bex3
ENSG00000279929	ENSG00000279929.1		
ENSG00000283285	ENSG00000283285.1		
ENSG00000128250	ENSG00000128250.5		
ENSG00000213599	ENSG00000213599.10		
ENSG00000176024	ENSG00000176024.18		
ENSG00000225465	ENSG00000225465.9		
ENSG00000198756	ENSG00000198756.12	ENSMUSG00000032649	Colgalt2
ENSG00000167977	ENSG00000167977.9	ENSMUSG00000016946	Kctd5
ENSG00000141579	ENSG00000141579.7	ENSMUSG00000039238	Zfp750
ENSG00000269235	ENSG00000269235.2		
ENSG00000262339	ENSG00000262339.5		
ENSG00000279901	ENSG00000279901.1		
ENSG00000256683	ENSG00000256683.7		
ENSG00000243709	ENSG00000243709.1	ENSMUSG00000066652	Lefty2
ENSG00000243709	ENSG00000243709.1	ENSMUSG00000038793	Lefty1
ENSG00000263098	ENSG00000263098.1		
ENSG00000145191	ENSG00000145191.15	ENSMUSG00000003235	Eif2b5
ENSG00000278887	ENSG00000278887.2		
ENSG00000276045	ENSG00000276045.3	ENSMUSG00000049686	Orai1
ENSG00000169627	ENSG00000169627.9	ENSMUSG00000047721	Bola2
ENSG00000255835	ENSG00000255835.1	ENSMUSG00000026520	Pycr2
ENSG00000013441	ENSG00000013441.16	ENSMUSG00000026034	Clk1
ENSG00000143811	ENSG00000143811.19	ENSMUSG00000026520	Pycr2
ENSG00000139629	ENSG00000139629.16	ENSMUSG00000037280	Galnt6
ENSG00000278977	ENSG00000278977.1		
ENSG00000131242	ENSG00000131242.18	ENSMUSG00000017639	Rab11fip4
ENSG00000123472	ENSG00000123472.12	ENSMUSG00000028710	Atpaf1
ENSG00000234925	ENSG00000234925.2		
ENSG00000234040	ENSG00000234040.3		
ENSG00000127314	ENSG00000127314.18	ENSMUSG00000052681	Rap1b
ENSG00000121351	ENSG00000121351.8	ENSMUSG00000041681	Iapp
ENSG00000282816	ENSG00000282816.1		
ENSG00000100285	ENSG00000100285.10	ENSMUSG00000020396	Nefh
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000063975	Slco1a5
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000079262	Slco1a6
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000084927	Gm5724
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000041698	Slco1a1
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000030237	Slco1a4
ENSG00000084453	ENSG00000084453.16	ENSMUSG00000079263	Gm6614
ENSG00000143768	ENSG00000143768.13	ENSMUSG00000066652	Lefty2
ENSG00000143768	ENSG00000143768.13	ENSMUSG00000038793	Lefty1
ENSG00000159339	ENSG00000159339.13	ENSMUSG00000025330	Padi4
ENSG00000271065	ENSG00000271065.1		
ENSG00000233647	ENSG00000233647.2		
ENSG00000050438	ENSG00000050438.17	ENSMUSG00000023032	Slc4a8
ENSG00000258872	ENSG00000258872.2		
ENSG00000248322	ENSG00000248322.1		
ENSG00000186118	ENSG00000186118.9	ENSMUSG00000044556	Tex38
